"bZIP29_1";"bZIP29_2";"bZIP29_3";"WT_1";"WT_2";"WT_3"
"8661";109.67209247635;NA;114.550226244376;120.854018820393;115.167019193625;114.433669248047
"8664";17.2793505541764;19.1732001589314;17.2549543655629;15.5161312479313;15.5550259690091;18.2042072157742
"8665";16.7887696236162;17.020595441349;17.3179286515686;NA;18.9950797890784;17.7996692776459
"8666";83.0717042415296;73.1885603978009;69.9014574663316;109.149809090119;NA;74.8900857960043
"8668";33.0869583166722;31.9386467399432;35.6434458792286;33.6630252334012;33.8022679711159;NA
"8669";12.3735412485743;23.0278644206487;28.4014029885726;NA;5.33457621373068;28.7221936071103
"8670";16.6797516390473;14.3673849754917;NA;14.5497286096519;15.9040169362625;11.579898478923
"8671";83.2897402106674;100.621755403269;91.6275861382995;NA;93.3800116665193;84.5989963110838
"8673";148.537003975176;173.359770627623;206.99647810075;161.92613094727;NA;234.480302387624
"8677";24.092974589735;26.2317412096085;NA;25.9854931626255;29.5645205116102;29.1772987875047
"8681";63.9935569419657;NA;63.1632088637213;56.1587310911286;51.8002307108988;57.2421182451565
"8684";153.660849249916;NA;126.767237729482;NA;145.030674820024;134.963969608059
"8687";25.1831544354243;24.6798633899561;25.8824315483444;NA;21.9864309369648;23.9688728341027
"8688";29.3803468413284;33.6907668589056;29.4089915646638;NA;45.9670959725204;28.8738953339085
"8690";18.2605124152969;19.4235030330689;18.8922858017112;20.7776567230084;NA;18.3053417003062
"8691";20.49538109896;28.0839824782259;NA;18.5764062691496;NA;21.2382417517365
"8692";59.959891512915;48.1082124092248;56.6768574051337;NA;58.2316356788545;62.3999769562926
"8693";69.9895460932572;80.0969197239955;79.5365232252043;70.6010816298606;NA;89.4534515686236
"8694";53.091758485072;51.2119680485296;55.1025002549911;49.7160468359322;49.6065732024488;59.113106209
"8697";68.9538752398523;NA;57.8733688392421;69.0977886369814;66.9065540077249;60.2761527811189
"8700";13.6817570634015;15.4186570468691;14.6100343533234;15.5698202833913;NA;12.1867053861155
"8701";128.750239775914;132.159917544593;111.905306232136;156.718294507652;157.345070378823;122.372726283815
"8706";24.092974589735;31.9887073147707;30.4165801407551;17.1804913471904;15.7544493788682;28.5704918803122
"8707";81.0548715270042;89.40818664191;93.9576347205106;103.888283615042;100.110551749264;102.550367315528
"8708";246.871226056357;194.635514929309;NA;243.962977130104;NA;210.106891615393
"8709";10.0296545803422;14.8679907237667;13.0986514891865;NA;11.616413624292;17.7996692776459
"8710";38.0472766145588;NA;39.0440573235366;36.6159221836996;33.6527004137216;41.4145714158862
"8713";24.6925735048641;22.3270163730638;22.6707429620535;27.5424751909646;NA;19.1144175765629
"8715";38.2653125836967;67.6318365919487;NA;36.2400989354798;37.29217764365;71.1986771105834
"8716";63.8300299651123;90.00891353984;NA;66.8428491476627;66.6572747454011;73.0190978321608
"8717";21.6945789292183;25.1804691382311;33.0615001529947;NA;14.5080530672489;25.0307849216895
"8718";51.0749257705467;58.3205696740342;86.6526175438489;47.8906196302933;51.2019604813216;91.8806791973935
"8722";15.0444818705132;17.5712617644515;18.514440085677;15.1403079997115;14.3086296573898;18.7098796384346
"8723";19.0781472995639;14.5676272748017;14.6730086393291;17.3415584535703;18.3968095595011;13.9565588654269
"8724";30.1434727333109;32.9899188113207;28.2754544165612;24.6969563115862;NA;34.2845902563747
"8725";213.021141847702;180.21806937899;203.02909808239;190.435008776514;198.127157695007;222.900403908701
"8726";22.8392677671922;44.2535481475075;48.4272259383865;16.6972900280507;14.9567557394318;40.3526593282994
"8727";629.742387862461;589.813692617572;538.367171062765;786.490680453101;739.711283019832;507.290574412907
"8728";20.1138181529688;17.7715040637615;18.4514657996713;21.7440593612879;20.4408995105568;17.951371004444
"8729";21.8035969137873;26.081559485126;21.9780258159908;26.2002493044654;NA;NA
"8730";50.6933628245554;45.304820218885;54.8506031109683;42.7364722261361;45.4186815954079;56.0790716730376
"8731";170.722163834954;121.446954531508;133.379537760081;150.866189642516;152.459196837275;139.616155896535
"8732";60.7775263971821;54.9665111605919;63.1632088637213;NA;53.295906284842;64.1698304356039
"8733";31.1791435867158;NA;29.6608887086867;32.6429335596618;34.1512589383693;27.9131177308537
"8735";87.8684955625628;71.3363191291835;68.5789974602118;NA;80.3177783207488;77.2161789402421
"8738";25.6737353659845;20.1744116554814;21.9780258159908;21.9051264676678;23.3823948059784;20.4291658754799
"8740";17.9879674538745;17.5712617644515;19.7739258057911;20.9387238293883;20.5904670679511;22.2495865970573
"8741";39.9550913445152;42.0008222802701;39.0440573235366;74.6277592893583;NA;NA
"8742";777.897828891646;639.023237673002;679.366597429536;NA;NA;678.764092937046
"8743";49.712200963435;40.5490656102727;NA;NA;47.1137805792102;47.2803715187468
"8744";34.5587011083528;NA;31.6760658608692;35.9179647227199;32.3065923971727;35.9027420088879
"8746";20.9314530372358;21.0755020023763;NA;22.0125045385877;19.7927734285148;20.1763296641497
"8748";10.4657265186179;10.3625389892919;9.32019432884421;13.8517711486723;12.6135306735875;9.55720878828144
"8749";26.8184242039584;NA;NA;23.6768646378468;23.8310974781613;31.5033919317425
"8750";13.4637210942636;11.1635081865319;10.9575257649925;15.5698202833913;14.4083413623193;10.8213898449324
"8754";116.594734496478;NA;120.217911984889;135.672192607344;141.590620999954;123.738041824998
"8755";43.2801398738678;33.2402216854581;39.4219030395708;48.5348880558129;41.8290602179443;34.5374264677049
"8757";96.044844405233;107.079569556017;95.783889014676;92.0230067783886;96.4710745193352;85.4080721873405
"8758";12.8641221791345;12.4150225572193;13.0986514891865;12.7779904394729;13.3115126080943;13.4003192005004
"8762";31.1791435867158;25.8813171858161;24.9378172582588;23.5157975314669;NA;25.6375918288819
"8763";37.0661147534384;37.2951282464854;41.940874479799;NA;28.9662502820329;47.0275353074166
"8765";26.4913702502516;22.3770769478912;23.3004858221105;26.3613164108453;24.778358674992;NA
"8766";250.850382493123;225.372707873392;213.419855273331;293.732713001496;279.791044032304;223.406076331362
"8767";23.2753397054679;NA;30.6684772847779;24.5895782406663;23.033403838725;31.5033919317425
"8768";37.3931687071452;32.8397370868382;NA;42.951228367976;39.6852585619591;33.475514380118
"8773";10.4112175263334;NA;8.12368289473584;11.7578987657334;12.1648280014045;7.18054840177759
"8774";10.0841635726266;16.8203531420391;14.6730086393291;6.87219653887616;NA;NA
"8775";23.8204296283126;20.8752597030663;18.3884915136656;24.9654014888861;25.6757640193579;20.2774641486818
"8776";77.2392420670915;73.9895295950409;70.7830974704115;70.1178803107208;73.4875265330749;69.1759874199418
"8777";57.0709149218382;59.5720840447217;60.6442374234931;59.4337622541868;62.9679416630079;64.3720994046681
"8780";52.4376505776584;46.5563345895724;49.1829173704549;58.9505609350471;56.7858159573761;NA
"8781";86.7238067245889;89.0577626181175;85.0782603937063;119.135969685673;114.668460668977;77.6207168783704
"8782";173.938194379738;185.073945137257;170.030572215401;147.215335231238;NA;113.068353706864
"8783";27.5815500959409;35.2927052533855;34.7618058751487;22.6567729641073;23.8310974781613;28.8738953339085
"8784";76.1490622214021;NA;101.199677611167;77.4732781687367;74.8336345496238;94.2573395838973
"8785";42.6260319664541;NA;41.940874479799;NA;43.2250240869579;NA
"8786";28.8352569184837;27.1328315565035;24.3710486842075;31.5691528504624;31.6584663151307;25.1824866484876
"8787";71.5703068695068;61.724688762304;61.9666974296129;NA;73.5373823855397;59.8716148429906
"8788";35.5943719617577;33.1401005358031;32.6836544369605;42.1995818715364;38.6881415126636;33.475514380118
"8791";14.1723379939617;NA;43.5782059159473;12.1874110494132;14.6077647721784;61.4391993532378
"8792";74.3502654760146;68.0323211905687;67.0046403100692;NA;NA;56.534176853432
"8794";60.1779274820529;62.8760819833365;80.1662660852614;50.3603152614519;50.3045551369556;86.6216860017254
"8798";67.8636953941629;68.8833509626361;61.3999288555615;76.2921193886174;76.0800308612431;63.1584855902831
"8799";49.2761290251593;50.5611805757722;58.6290602713106;59.165317076887;53.2460504323772;NA
"8800";63.7755209728278;55.4671169088669;56.4879345471166;56.5882433748084;64.5633289418806;65.2823097654568
"8803";39.5735283985239;26.9325892571935;30.857400142795;40.3204656304375;NA;NA
"8804";11.174343418316;12.4650831320468;11.3983457670325;16.5899119571307;10.4198731651375;10.9225243294645
"8806";46.7142063877893;35.4929475526955;39.170005895548;46.7631498856339;40.0342495292125;43.5889628333259
"8807";13.0821581482724;11.0133264620494;10.2018343329241;16.6972900280507;13.0622333457704;10.315717422272
"8809";29.1623108721905;31.2878592671858;NA;29.7974146802834;NA;29.3290005143028
"8811";30.3069997101643;NA;20.1517715218253;30.8175063540228;29.4648088066807;19.266119303361
"8813";43.3346488661522;44.6039721713;44.3338973480157;32.9650677724216;38.8875649225227;47.6849094568751
"8814";11.2833614028849;9.16108519343199;9.94993718890126;NA;12.2146838538693;9.81004499961163
"8815";17.4428775310298;12.4150225572193;13.2246000611979;19.5428089074291;19.4437824612613;12.9957812623721
"8817";30.5250356793022;25.981438335471;25.0007915442645;34.5220498007607;33.2538535940034;25.738726313414
"8818";21.2039979986581;25.8312566109886;NA;17.1268023117304;NA;29.7841056946972
"8819";15.8621167547803;17.2708983154865;16.6881857915116;NA;14.1590620999954;15.0184709530137
"8820";114.141829843676;109.882961746356;96.4136318747331;102.814502905843;108.935037635528;93.4988309499067
"8821";14.9354638859443;14.5175666999742;15.9324943594432;12.616923333093;13.9596386901364;14.5633657726193
"8823";55.1631001918818;NA;51.2610688086432;62.655104381785;62.4693831383602;NA
"8827";56.7983699604159;75.9919525881407;86.4636946858318;NA;NA;73.9798754352156
"8828";28.5082029647769;24.0290759171987;26.1973029783729;NA;28.2184124950613;NA
"8830";56.6893519758469;42.6516097530276;42.3816944818389;NA;56.0878340228693;48.797388786728
"8832";26.1098073042603;20.7250779785838;18.2625429416542;22.7641510350273;22.8838362813307;13.6531554118306
"8833";12.5915772177122;8.15987369688204;NA;13.4759479004525;12.5636748211227;8.59643118522669
"8834";23.2208307131835;17.5712617644515;15.8065457874317;NA;21.0890255925988;12.2372726283815
"8835";114.141829843676;118.142956592893;120.154937698884;125.52496490541;NA;119.439826232385
"8837";57.8885498061052;44.0533058481975;45.5933830681298;56.8029995166483;NA;53.5507095597357
"8838";28.1811490110701;23.5284701689237;NA;29.9584817866633;29.8636556263988;NA
"8839";32.3238324246896;28.9350122502934;30.857400142795;37.0991235028393;34.5501057580875;36.7118178851446
"8840";16.8432786159007;NA;14.7989572113405;NA;16.6019988707693;16.8894589168571
"8841";63.2849400422676;46.5062740147449;45.0895887800842;69.849435133421;63.4665001876556;50.0110026011129
"8842";80.9458535424353;NA;74.1207346287138;88.6405975444105;80.0186432059602;75.1934892496005
"8845";43.9342477812814;45.505062518195;49.3718402284721;44.2397652190153;45.2691140380136;50.2638388124431
"8846";164.072066776249;159.993597148681;174.249849377783;164.127381401128;166.269267970017;NA
"8847";38.7558935142569;36.444098474418;54.5357316809398;27.0592738718249;24.2798001503443;67.7601046364927
"8848";56.3077890298557;64.3278386533339;65.1783860159038;65.9838245803031;66.2584279256829;66.799327033438
"8849";107.491732784971;112.586232787041;163.796117900836;91.9693177429286;NA;194.633315481985
"8850";111.961470152298;99.8207862060294;102.018343329241;90.7344699273493;87.0981742559579;82.3234704091121
"8851";21.8035969137873;20.5748962541014;18.1995686556485;23.8916207796867;22.6844128714716;19.7717917260214
"8852";63.0669040731297;65.9297770478138;60.455314565476;60.7222991052261;58.0820681214602;62.5011114408246
"8853";11.8284513257296;NA;24.3080743982018;8.0533553189955;9.87145878802499;21.6427796898648
"8856";217.545388207313;238.738881352334;NA;224.634924364515;241.900596159077;228.715636769296
"8858";21.5855609446494;20.0242299309989;29.4089915646638;21.0461019003082;17.7486834774591;NA
"8860";13.5182300865481;22.3770769478912;23.0485886780877;15.4624422124714;19.3939266087966;NA
"8862";64.6476648493793;59.6221446195492;59.0698802733505;73.2318443673991;72.0915626640613;NA
"8863";41.3178161516269;39.6980358382053;42.8854887698845;46.0651924246543;40.4330963489307;NA
"8864";20.5498900912445;24.5797422403011;NA;20.5629005811685;22.3852777566829;20.6314348445441
"8865";556.53681122442;449.994507124372;NA;592.458506300769;579.973131722701;513.914883149758
"8866";86.9418426937268;78.6952236288256;69.4606374642917;102.438679657623;86.7491832887045;78.5814944814251
"8867";13.8452840402549;16.5199896930741;15.9324943594432;12.6706123685529;NA;12.9957812623721
"8868";34.3951741314994;30.7371929440833;31.1722715728236;34.5757388362207;NA;33.0204091997237
"8870";129.622383652465;147.528514016634;NA;216.098367726379;197.678455022824;223.760047027224
"8871";41.9719240590405;42.2511251544076;45.8452802121526;36.7233002546195;37.0927542337909;37.8242972149974
"8873";18.0969854384434;16.1195050944541;16.8771086495287;19.2743637301292;21.4380165598523;14.8162019839495
"8874";68.572312293861;61.5745070378216;57.8733688392421;82.1442242537541;76.3791659760318;59.5176441471283
"8875";269.492457854411;224.071132927877;219.024566727839;326.751469809378;313.344032741096;233.216121330973
"8877";19.2961832687017;21.1255625772038;27.3308401264756;23.7305536733067;33.9019796760454;38.0771334263276
"8878";72.0063788077825;99.6205439067194;160.395506456528;45.0451007509148;42.6267538573806;145.026850819001
"8881";12.4825592331432;23.6285913185787;31.1092972868179;9.6640263827946;14.6077647721784;NA
"8882";85.9606808326064;85.1530377815727;97.3582461648186;80.4261751190351;79.2209495665238;111.247932985287
"8884";13.5727390788326;NA;NA;17.3415584535703;13.5109360179534;NA
"8887";48.5130031331767;NA;46.2231259281868;45.5819911055145;44.0227177263943;42.8304541993353
"8889";20.4408721066756;32.6895553623557;33.8171915850631;18.0932049500099;17.4994042151352;24.373410772231
"8892";124.171484424019;NA;115.557814820467;104.532552040562;106.541956717219;113.169488191396
"8897";26.8184242039584;34.7920995051106;28.1495058445498;16.7509790635106;17.8982510348534;20.530300360012
"8899";304.541739893324;306.120415070145;NA;257.653681172396;269.81987353935;347.042983671828
"8900";12.1009962871519;10.4626601389469;12.2170114851066;10.9525632338339;NA;10.6191208758683
"8902";15.6985897779268;16.5199896930741;14.7989572113405;16.7509790635106;17.8483951823886;NA
"8903";91.2480530841998;77.6439515574482;73.868837484691;106.84118056534;95.3243899126454;80.907587625663
"8904";206.425553781281;218.464348547198;205.296172378596;224.795991470894;221.310129091126;NA
"8906";66.1194076410599;58.7210542726542;50.3794288045633;81.1778216154747;76.7780127957499;56.1802061575697
"8908";14.2813559785307;20.2244722303089;NA;14.281283432352;14.7074764771079;23.6654693805064
"8909";555.664667347869;494.24805527188;469.97709646057;674.226907306303;643.190352648032;492.878910367085
"8910";241.365817835625;NA;257.753752621347;NA;244.193965372457;268.866027128531
"8911";36.5210248305937;NA;29.9127858527095;46.494704708334;35.6967903647773;35.0936661326313
"8915";51.3474707319691;44.904335620265;54.6616802529512;45.9041253182744;45.618105005267;47.8366111836732
"8916";27.3090051345186;21.4259260261688;21.6001800999565;35.5421414745001;32.456159954567;21.5922124475988
"8917";83.9983571103655;84.8526743326077;91.6905604243052;90.6270918564294;84.1068231080715;91.5267085015312
"8919";35.0492820389131;44.8542750454375;NA;23.0862852477871;19.5933500186557;57.1409837606245
"8923";16.4072066776249;15.5688387713516;18.4514657996713;14.9255518578717;16.2031520510511;20.0246279373516
"8924";26.8184242039584;28.0839824782259;NA;27.6498532618846;30.5616375609057;24.0194400763687
"8925";15.9166257470647;NA;21.2223343839223;18.8985404819094;15.6547376739386;23.9183055918366
"8926";62.8488681039918;61.3242041636841;NA;66.1448916866831;61.621833646459;73.5247702548212
"8927";25.0741364508554;21.0254414275488;20.8444886678881;25.5022918434858;24.9777820848511;19.3672537878931
"8928";46.6051884032203;38.4465214675178;39.6738001835936;43.1122954743559;47.0639247267454;41.8191093540145
"8931";12.3190322562898;13.4162340537692;14.9249057833519;11.8115878011934;11.0679992471795;12.3384071129136
"8934";103.730612317343;104.526480239814;105.733826203577;92.9357203812081;NA;101.539022470207
"8936";18.6965843535726;16.7202319923841;15.1768029273747;23.1399742832471;17.5991159200648;15.2713071643439
"8937";17.3338595464609;16.2196262441091;21.5372058139508;16.8046680989706;13.810071132742;25.8398607979461
"8938";50.1482729017108;52.7137852933546;62.785363147687;47.3537292756936;54.9411494161795;NA
"8939";33.6865572318014;32.8897976616657;32.1168858629091;NA;NA;25.9409952824782
"8941";133.656049081516;126.503072589085;139.928863504675;NA;112.075956340809;140.576933499589
"8942";50.7478718168399;50.9616651743922;51.1351202366318;50.8435165805916;51.7503748584341;NA
"8945";21.2585069909426;NA;45.4674344961184;18.7374733755295;22.3354219042182;47.8366111836732
"8949";56.0352440684333;93.6132749274198;98.9326033149612;49.1791564813325;NA;98.2015844806484
"8950";11.991978302583;11.8142956592893;9.82398861688985;10.737807091994;11.3172785095034;10.9730915717305
"8952";14.9354638859443;10.4125995641194;11.713217197061;16.3214667798309;NA;13.6531554118306
"8953";72.7149957074806;NA;65.7451545899551;83.7012062820933;66.7569864503306;63.6641580129435
"8954";61.813197250587;59.8223869188592;NA;67.1112943249625;72.2411302214556;61.7931700491001
"8955";25.5102083891311;26.4319835089185;26.4492001223957;21.6903703258279;NA;22.3507210815894
"8957";17.5518955155988;22.6774403968562;19.7109515197854;20.0796992620288;22.2357101992886;NA
"8960";13.0821581482724;20.5748962541014;21.9780258159908;12.6706123685529;16.1034403461216;23.3114986846441
"8962";19.2416742764173;19.8239876316889;15.5546486434089;21.0997909357682;18.9950797890784;13.5520209272985
"8963";27.7450770727943;NA;22.4818201040364;29.5289695029835;32.2567365447079;NA
"8966";25.0196274585709;22.4771980975462;21.285308669928;24.5358892052063;NA;26.9017728855329
"8969";23.3843576900369;NA;NA;23.7842427087667;24.7285028225273;37.3691920346031
"8970";418.029461829587;354.579051503163;322.176447205182;520.568887819869;493.57293940125;345.627100888379
"8971";46.3871524340825;43.2022760761301;45.1525630660899;43.2196735452759;NA;48.9996577557921
"8975";31.9967784709828;57.0189947285193;63.6040288657612;NA;30.8109168232295;NA
"8978";62.3582871734316;55.0165717354194;NA;52.4541876443907;53.1463387274477;57.3432527296886
"8980";26.2733342811137;23.1279855703037;22.1039743880022;27.5961642264246;NA;19.1649848188289
"8986";21.5855609446494;22.9778038458212;27.7716601285155;23.193663318707;22.584701166542;28.8738953339085
"8987";170.885690811808;176.563647416583;200.950946644202;139.537803160462;140.443936393265;183.002849760796
"8988";13.2456851251258;21.2256837268588;20.9074629538938;14.2275943968921;16.5022871658398;17.8502365199119
"8991";27.8540950573633;23.3782884444412;22.1669486740079;26.3076273753853;24.7285028225273;25.1824866484876
"8993";15.4260448165045;15.1182935979042;13.3505486332093;NA;17.9481068873182;12.89464677784
"8994";18.4240393921503;NA;37.8475458894282;16.4825338862108;16.3527196084454;32.8687074729256
"8995";25.5102083891311;25.2305297130586;25.8824315483444;25.5022918434858;NA;23.6149021382404
"8996";244.581848380409;401.03526494308;408.325270460986;165.576985358548;179.929771545365;274.125020324199
"8998";28.1811490110701;24.8801056892661;24.3080743982018;NA;29.6642322165398;25.5364573443499
"8999";350.710856358268;448.142265855755;NA;430.961887637179;377.857505830512;765.335211696506
"9000";164.617156699094;151.283057128697;132.623846328013;196.17973557073;189.502095218601;150.589247468265
"9001";32.9779403321033;30.0363448964983;34.0061144430802;33.4482690915613;NA;33.1721109265218
"9002";91.6296160301911;121.396893956681;NA;90.0365124663697;90.3886605186329;84.9529670069461
"9004";18.042476446159;19.9741693561714;18.8293115157055;22.6030839286474;21.3383048549227;19.9740606950855
"9008";22.6757407903388;19.0230184344489;18.3255172276599;28.5088778292441;24.2798001503443;20.3785986332139
"9009";26.7639152116739;31.4881015664957;29.5349401366752;37.582324821979;34.1512589383693;30.4414798441557
"9010";63.8845389573967;54.6160871367994;51.8908116687002;66.5207149349029;72.39069777885;54.6631888895885
"9012";15.6985897779268;20.3245933799639;16.3103400754774;27.0592738718249;24.8282145274568;25.8904280402121
"9015";15.9166257470647;12.0645985334268;12.4689086291294;17.5026255599502;17.100557395417;NA
"9016";10.24769054948;8.00969197239955;9.88696290289555;14.0128382550522;NA;10.9730915717305
"9017";33.9045932009392;33.4404639847681;30.9203744288007;33.6093361979412;34.7993850204113;28.9750298184405
"9018";31.6152155249916;29.9862843216708;NA;35.2200072617403;29.8137997739341;38.7345075757861
"9019";21.0949800140892;17.7715040637615;18.5774143716827;22.2809497158876;21.4380165598523;16.5354882209949
"9021";21.9671238906407;NA;46.2231259281868;13.7443930777523;NA;39.9986886324371
"9022";41.8083970821871;34.4416754813181;37.6586230314111;41.5016244105568;40.7820873161841;NA
"9023";89.5037653310968;66.6806856702263;70.4682260403829;NA;NA;64.6755028582643
"9025";33.2504852935256;32.1388890392532;35.2656001631943;36.5622331482396;30.9106285281591;33.8800523182464
"9026";38.8104025065414;NA;NA;NA;37.8904478732272;36.7118178851446
"9027";13.8452840402549;17.7715040637615;21.2223343839223;8.91237988635502;12.065116296475;14.5127985303533
"9028";16.0256437316337;12.6653254313568;16.814134363523;13.9054601841322;12.9126657883761;15.7769795870043
"9029";22.4577048212009;20.2745328051364;20.655565809871;21.6903703258279;23.0832596911898;18.7604468807006
"9030";11.174343418316;8.71054001998451;9.76101433088414;11.9189658721133;12.1648280014045;9.15267085015312
"9031";11.3378703951694;13.7165975027342;13.8543429212549;16.4288448507508;15.0066115918966;16.5354882209949
"9032";12.3735412485743;25.1304085634036;23.8042801101562;6.92588557433613;8.62506247640568;29.531269483367
"9034";21.3130159832271;20.5748962541014;23.1115629640934;20.8313457584684;20.7898904778102;23.2103642001121
"9036";63.5574850036899;55.4671169088669;NA;69.0977886369814;NA;NA
"9040";24.2019925743039;NA;17.8217229396143;24.6432672761262;23.5818182158375;22.9575279887819
"9041";13.8452840402549;10.2624178396369;10.3907571909412;13.3685698295325;12.9625216408409;10.0123139686758
"9042";16.1891707084871;17.8716252134165;15.743571501426;15.8919544961511;18.0478185922477;16.3332192519307
"9044";69.4444561704125;65.7795953233313;NA;80.533553189955;86.9984625510284;67.5072684251625
"9046";44.4793377041261;50.5611805757722;56.4879345471166;42.0385147651565;39.1867000373113;48.847956028994
"9047";786.292213703454;377.456734199329;541.830756793079;578.016155762037;NA;562.762839178752
"9048";16.1346617162026;15.6188993461791;13.9173172072606;21.0461019003082;18.2472420021068;15.8781140715364
"9049";48.9490750714525;46.6564557392274;47.7345087923238;NA;45.3688257429432;44.0946352559863
"9050";22.4031958289164;24.1792576416811;23.2375115361048;24.3748220988264;26.7725927735829;23.0080952310479
"9055";19.8412731915464;21.8264106247888;29.157094420641;NA;NA;18.9121486074987
"9057";20.49538109896;15.8692022203166;14.1692143512834;20.5092115457085;19.4936383137261;18.052505488976
"9059";20.5498900912445;29.7359814475333;27.7086858425098;21.2608580421481;NA;NA
"9060";57.0164059295537;44.303608722335;44.1449744899986;59.4337622541868;56.2374015802636;54.4103526782583
"9061";66.937042525327;61.5745070378216;63.1632088637213;NA;67.2555449749784;58.4051648172754
"9063";121.882106748071;89.0577626181175;NA;87.4057497288312;67.6045359422318;NA
"9064";231.554199224421;236.736458359234;NA;266.512372023291;259.79884719393;223.608345300426
"9066";93.7009577370009;84.8026137577803;83.5668775295694;95.1369708350669;92.8814531418715;89.6557205376878
"9072";14.662918924522;12.4150225572193;9.1312714708271;17.0194242408105;NA;7.12998115951155
"9073";503.390543747064;589.66351089309;582.701068410781;424.143380133763;440.626024083661;523.876629876168
"9079";10.5747445031868;8.66047944515702;10.4537314769469;11.9726549075733;9.47261196830681;9.30437257695124
"9081";82.1450513726936;91.4106096350099;102.018343329241;67.4871175731823;63.61606774505;87.9870015429085
"9082";31.1246345944313;32.8897976616657;26.2602772643786;29.6900366093634;34.2509706432988;NA
"9084";83.3987581952364;83.0004330639904;85.8339518257748;75.8626071049376;70.1970402704;98.2015844806484
"9087";45.1879546038241;40.3488233109627;44.5857944920385;42.6827831906762;42.6766097098454;NA
"9089";69.1719112089902;72.4376517753884;67.7603317421377;68.2924531050819;NA;66.4959235798417
"9090";1140.38262758336;1301.32464264079;NA;NA;1101.86419532394;1120.3172524041
"9094";17.8789494693056;12.9656888803218;13.9802914932663;18.7374733755295;15.4553142640795;15.9792485560684
"9097";20.604399083529;23.7287124682337;20.9704372398995;26.4686944817652;23.681529920767;23.3114986846441
"9098";84.9250099792015;NA;79.59949751121;79.5671505516756;80.7664809929318;76.9633427289119
"9099";264.423121571955;NA;200.321203784145;NA;319.725581856587;216.579498625447
"9100";29.107801879906;30.1364660461533;NA;23.301041389627;27.7697098228784;23.3114986846441
"9101";17.7154224924522;15.3685964720416;13.5394714912264;15.8919544961511;NA;12.5912433242438
"9102";51.2929617396846;47.8579095350873;47.5455859343066;49.5549797295523;47.4129156939988;43.8923662869222
"9104";19.1326562918483;12.1146591082543;NA;24.3748220988264;14.1092062475307;29.3795677565689
"9105";10.3021995417645;10.8631447375669;10.7056286209697;NA;10.2703056077432;12.3384071129136
"9107";72.9875406689029;69.8345018843586;NA;65.2858671193235;84.8048050425784;58.0006268791471
"9108";17.115823577323;19.8740482065164;20.2777200938367;16.9657352053505;NA;22.5024228083875
"9109";40.3366542905065;37.9959762940704;NA;43.9176310062555;44.4215645461125;30.4920470864217
"9112";39.7370553753773;41.1497925082027;NA;42.5754051197562;38.4388622503397;NA
"9113";179.988692523314;186.325459507945;164.740732190922;178.67711001078;219.315894992535;167.63040811192
"9114";28.9987838953371;23.9289547675437;26.1343286923672;29.4752804675235;29.9135114788636;NA
"9115";59.142256628648;68.9834721122911;63.3521317217384;61.7960798144255;NA;62.1977079872284
"9117";49.7667099557195;38.9971877906203;39.799748755605;41.3942463396369;44.7705555133659;41.11116796229
"9119";59.142256628648;49.9103931030147;48.6791230824093;NA;72.6898328936386;56.8375803070282
"9122";82.8536682723917;97.868423787757;113.668586240296;NA;86.9984625510284;124.901088397117
"9125";23.166321720899;NA;18.0736200836371;NA;27.6699981179488;42.1730800498768
"9128";969.496936771552;1405.10021425819;1282.8491802222;864.930361260117;962.018529160254;1005.47904521793
"9129";87.0508606782957;NA;124.185292003249;74.3593141120585;NA;90.8187671098067
"9130";40.6637082442133;103.475208168437;NA;61.5276346371256;28.4676917573852;114.838207186175
"9131";63.6665029882589;129.456646503908;128.971337739682;43.1659845098159;42.4273304475216;71.9066185023079
"9132";1420.9949198638;1776.64980062788;1674.36031631966;1286.38928962088;1382.75206811047;1459.16834282883
"9134";86.0696988171753;85.9039464039852;74.3096574867309;106.250601175281;102.104785847854;82.1212014400479
"9135";13.2456851251258;8.81066116963951;NA;13.3148807940726;9.87145878802499;10.0628812109418
"9137";12.5915772177122;NA;22.6707429620535;11.3820755175136;11.8656928866159;18.5581779116364
"9141";14.3903739630996;17.821564638589;20.0258229498139;NA;17.3498366577409;15.5241433756741
"9142";11.8284513257296;12.4650831320468;11.0205000509982;14.7107957160318;18.9950797890784;NA
"9145";117.35786038846;126.753375463223;113.038843380239;130.303289061347;137.203305983054;117.872241722138
"9146";1166.16538093391;1022.73754372577;1041.97253625038;1217.8283913385;NA;1016.09816609379
"9151";22.9482857517611;28.4844670768459;43.200360199913;14.7107957160318;20.5904670679511;34.5879937099709
"9152";19.1871652841328;12.3149014075643;12.7208057731522;18.0932049500099;NA;14.7656347416835
"9153";26.8729331962428;NA;NA;23.7842427087667;25.2769171996398;29.4301349988349
"9157";230.136965425025;201.143389656884;162.977452182762;307.530795114708;279.54176476998;194.279344786123
"9158";44.0977747581348;45.8054259671599;50.1275316605405;NA;NA;49.3536284516544
"9159";15.0989908627977;NA;49.1829173704549;15.3013751060915;19.5434941661909;49.8087336320488
"9161";84.7614830023481;74.5401959181433;86.0228746837919;68.8293434596816;73.3878148281454;82.5257393781762
"9162";77.2937510593759;60.6233561160991;63.4780802937498;78.9228821261559;NA;69.1254201776758
"9163";71.8428518309291;77.6940121322757;67.0046403100692;75.5404728921778;79.2209495665238;71.2492443528494
